PWSID,pfas_detected,Is Wholesaler,Is Source Water Protected,# of Facilities,PWS Type_Community water system,PWS Type_Non-Transient non-community system,PWS Type_Transient non-community system,Primary Source_Ground water,Primary Source_Ground water purchased,Primary Source_Groundwater under influence of surface water,Primary Source_Surface water,Primary Source_Surface water purchased,Service Area_Municipality,Service Area_Residential Area,Service Area_Institution,Service Area_School,Service Area_Industrial/Agricultural,geochem_U_count,seller_chain_depth,treat_gac,treat_pac,treat_mfl,treat_iex,treat_con,treat_gwd,disinfect_none,disinfect_uv,disinfect_ozone,sdwa_treated,sdwa_filtered,is_purchased,source_water_pct,source_agriculture_pct,source_urban_pct,source_forest_pct,source_grassland_pct,source_shrub_pct,source_wetland_pct,source_barren_pct,source_other_pct,log_Population Served Count,log_Service Connections Count,log_dist_industry_km,log_dist_fuds_km,log_dist_military_km,log_count_industry_in_huc12,log_count_discharge_in_huc12,log_count_manufacturer_in_huc12,log_count_fuds_in_huc12,log_count_military_in_huc12,log_well_top_open_ft,log_well_screen_len_ft,log_dist_wwtp_km,log_count_wwtp_in_huc12,log_dist_airport_km,log_count_airports_in_huc12,log_dist_landfill_km,log_count_landfills_in_huc12,FWT_GU,FWT_GW,FWT_MX,FWT_SW,ROCK_100,ROCK_200,ROCK_300,ROCK_400,ROCK_500,ROCK_600,ROCK_999,ROCK_missing,precip_mm_ann,log_dist_pfas_clustered_km
FL2161328,0.0,0.0,0.0,237,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.8654,0.0016,73.7542,0.104,0.0,0.0,0.2732,0.0016,0.0,13.625154813341991,12.967905983878566,0.4881504747267722,1.0210830861588718,2.1666851833606007,2.6390573296152584,0.0,0.0,0.6931471805599453,0.0,6.218600119691729,6.6437174102301055,0.4882118488944043,0.6931471805599453,2.941418633036097,0.0,3.6978069848576327,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.388916015625,4.505127726590632
FL2161328,1.0,0.0,0.0,237,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.8654,0.0016,73.7542,0.104,0.0,0.0,0.2732,0.0016,0.0,13.625154813341991,12.967905983878566,0.4881504747267722,1.0210830861588718,2.1666851833606007,2.6390573296152584,0.0,0.0,0.6931471805599453,0.0,6.218600119691729,6.6437174102301055,0.4882118488944043,0.6931471805599453,2.941418633036097,0.0,3.6978069848576327,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.388916015625,4.505127726590632
FL2180349,0.0,0.0,0.0,19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,96.8908,0.0033,1.5282,0.0463,0.0002,0.0052,0.0104,1.5155,0.0,8.482808764554406,8.083637203141548,0.9506148609181088,3.423874957298429,4.611466323649905,0.0,0.0,0.0,0.0,0.0,,,0.9805792217565168,0.0,3.557055174970257,0.0,3.69800271036191,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297.0419921875,4.732167528122788
FL2180863,0.0,0.0,0.0,74,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.5512,0.5579,57.6868,9.8432,0.2142,0.0647,30.8966,0.1852,0.0,11.62915173393836,10.819638274609368,0.4321719509367283,3.5037539699872475,4.483796586967161,1.3862943611198906,0.0,0.0,0.0,0.0,4.483002552013883,3.044522437723423,0.3785049265253812,1.0986122886681098,3.7953768233088256,0.0,3.89752643607544,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1299.450927734375,4.643546311808651
FL2180863,0.0,0.0,0.0,74,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.5512,0.5579,57.6868,9.8432,0.2142,0.0647,30.8966,0.1852,0.0,11.62915173393836,10.819638274609368,0.4321719509367283,3.5037539699872475,4.483796586967161,1.3862943611198906,0.0,0.0,0.0,0.0,4.483002552013883,3.044522437723423,0.3785049265253812,1.0986122886681098,3.7953768233088256,0.0,3.89752643607544,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1299.450927734375,4.643546311808651
FL2180863,0.0,0.0,0.0,74,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.5512,0.5579,57.6868,9.8432,0.2142,0.0647,30.8966,0.1852,0.0,11.62915173393836,10.819638274609368,0.4321719509367283,3.5037539699872475,4.483796586967161,1.3862943611198906,0.0,0.0,0.0,0.0,4.483002552013883,3.044522437723423,0.3785049265253812,1.0986122886681098,3.7953768233088256,0.0,3.89752643607544,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1299.450927734375,4.643546311808651
FL2184251,0.0,0.0,0.0,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.6465,0.0068,79.9976,0.7725,0.0027,0.0,16.574,0.0,0.0,8.167068178341237,7.587817219993427,1.33455359821218,2.9180139457486813,3.202213780773808,2.079441541679836,0.0,0.0,0.0,0.0,4.718002701339419,5.456507532034386,1.2834307256606514,1.6094379124341005,3.0175720401584467,0.0,3.445855209956511,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1375.364013671875,4.759537128143252
FL2184259,0.0,0.0,0.0,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,,8.528133131454572,7.284820912568604,1.2773719538957038,3.4428925948160223,4.478334044351897,1.3862943611198906,0.0,0.0,0.0,0.0,4.483002552013883,3.044522437723423,1.5296368422305455,1.0986122886681098,3.796248451421447,0.0,3.892736205070373,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.2080078125,4.617786267499324
FL2211188,0.0,0.0,0.0,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0023,67.6935,13.8727,14.6377,1.3703,1.5954,0.8167,0.0115,0.0,7.600902459542082,6.601230118728877,3.2739168875903992,3.353119963428981,4.818000740693857,0.0,0.0,0.0,0.0,0.0,4.317890559399578,3.6936976163139534,2.9924418660959105,0.0,3.997380181648458,0.0,4.29089770126278,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1382.9139404296875,4.0133532102834
FL2211188,0.0,0.0,0.0,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0023,67.6935,13.8727,14.6377,1.3703,1.5954,0.8167,0.0115,0.0,7.600902459542082,6.601230118728877,3.2739168875903992,3.353119963428981,4.818000740693857,0.0,0.0,0.0,0.0,0.0,4.317890559399578,3.6936976163139534,2.9924418660959105,0.0,3.997380181648458,0.0,4.29089770126278,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1382.9139404296875,4.0133532102834
FL2240570,0.0,0.0,0.0,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.8607,14.4197,11.4218,32.7845,6.9666,5.5785,22.6081,5.36,0.0,8.740496729931813,7.280008252884188,1.8738769461554816,3.848870190422877,4.13892906960514,1.0986122886681098,0.0,0.0,0.0,0.0,4.7347414446902,4.893263665194549,1.8912276591810435,1.0986122886681098,3.907665525386686,0.0,3.475593407562508,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1343.9149169921875,4.657238779753394
FL2400205,0.0,0.0,0.0,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,,8.902591637374087,7.650168700845001,1.0309756399522985,3.37271902885818,4.106039245395224,1.3862943611198906,0.0,0.0,0.0,0.0,4.540976738769208,4.324807655070924,1.0309756399522985,1.0986122886681098,3.645068622466626,0.0,2.980425723736603,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1374.10986328125,4.9393390576140135
FL2400205,0.0,0.0,0.0,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,,8.902591637374087,7.650168700845001,1.0309756399522985,3.37271902885818,4.106039245395224,1.3862943611198906,0.0,0.0,0.0,0.0,4.540976738769208,4.324807655070924,1.0309756399522985,1.0986122886681098,3.645068622466626,0.0,2.980425723736603,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1374.10986328125,4.9393390576140135
FL2400205,0.0,0.0,0.0,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,,8.902591637374087,7.650168700845001,1.0309756399522985,3.37271902885818,4.106039245395224,1.3862943611198906,0.0,0.0,0.0,0.0,4.540976738769208,4.324807655070924,1.0309756399522985,1.0986122886681098,3.645068622466626,0.0,2.980425723736603,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1374.10986328125,4.9393390576140135
FL2450022,0.0,0.0,0.0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,2.0353,0.0037,74.5851,0.5065,0.0221,0.0,22.8472,0.0,0.0,9.18512512283512,8.155649270366002,0.830427786093979,2.673555370022826,3.0212538107840685,2.3978952727983707,0.0,0.0,0.0,0.0,4.935672292170797,5.606414586366319,2.2203984220060984,0.0,2.7018443177140234,0.0,3.369548463315625,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.783935546875,4.805156465472869
FL2450364,0.0,0.0,0.0,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,22.7569,0.2642,31.9429,10.9385,0.0258,0.0028,33.3723,0.6968,0.0,9.995428426234485,9.068315871946766,0.7552295628564889,1.7454711727759449,3.414751771142769,1.9459101490553128,0.0,0.0,0.6931471805599453,0.0,6.550333247309588,6.227569270582424,0.7672337239126434,1.0986122886681098,3.403351726061571,0.0,3.818182545056904,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.251953125,4.873188436509782
FL2450364,0.0,0.0,0.0,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,22.7569,0.2642,31.9429,10.9385,0.0258,0.0028,33.3723,0.6968,0.0,9.995428426234485,9.068315871946766,0.7552295628564889,1.7454711727759449,3.414751771142769,1.9459101490553128,0.0,0.0,0.6931471805599453,0.0,6.550333247309588,6.227569270582424,0.7672337239126434,1.0986122886681098,3.403351726061571,0.0,3.818182545056904,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.251953125,4.873188436509782
FL2450364,0.0,0.0,0.0,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,22.7569,0.2642,31.9429,10.9385,0.0258,0.0028,33.3723,0.6968,0.0,9.995428426234485,9.068315871946766,0.7552295628564889,1.7454711727759449,3.414751771142769,1.9459101490553128,0.0,0.0,0.6931471805599453,0.0,6.550333247309588,6.227569270582424,0.7672337239126434,1.0986122886681098,3.403351726061571,0.0,3.818182545056904,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.251953125,4.873188436509782
FL2454338,0.0,0.0,0.0,14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,25.8654,0.0016,73.7542,0.104,0.0,0.0,0.2732,0.0016,0.0,10.099013216813663,9.128262260940575,0.4881504747267722,1.0210830861588718,2.1666851833606007,2.6390573296152584,0.0,0.0,0.6931471805599453,0.0,6.218600119691729,6.6437174102301055,0.4882118488944043,0.6931471805599453,2.941418633036097,0.0,3.6978069848576327,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.388916015625,4.505127726590632
FL2454338,0.0,0.0,0.0,14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,25.8654,0.0016,73.7542,0.104,0.0,0.0,0.2732,0.0016,0.0,10.099013216813663,9.128262260940575,0.4881504747267722,1.0210830861588718,2.1666851833606007,2.6390573296152584,0.0,0.0,0.6931471805599453,0.0,6.218600119691729,6.6437174102301055,0.4882118488944043,0.6931471805599453,2.941418633036097,0.0,3.6978069848576327,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.388916015625,4.505127726590632
FL2454338,0.0,0.0,0.0,14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,25.8654,0.0016,73.7542,0.104,0.0,0.0,0.2732,0.0016,0.0,10.099013216813663,9.128262260940575,0.4881504747267722,1.0210830861588718,2.1666851833606007,2.6390573296152584,0.0,0.0,0.6931471805599453,0.0,6.218600119691729,6.6437174102301055,0.4882118488944043,0.6931471805599453,2.941418633036097,0.0,3.6978069848576327,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.388916015625,4.505127726590632
FL2454338,0.0,0.0,0.0,14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,25.8654,0.0016,73.7542,0.104,0.0,0.0,0.2732,0.0016,0.0,10.099013216813663,9.128262260940575,0.4881504747267722,1.0210830861588718,2.1666851833606007,2.6390573296152584,0.0,0.0,0.6931471805599453,0.0,6.218600119691729,6.6437174102301055,0.4882118488944043,0.6931471805599453,2.941418633036097,0.0,3.6978069848576327,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.388916015625,4.505127726590632
FL2541086,0.0,0.0,0.0,6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,30.8627,17.2806,12.4816,18.8441,1.1972,2.0281,17.0111,0.2946,0.0,5.786897381366708,4.983606621708336,2.107700956393617,2.524888291310563,3.975174314832281,1.0986122886681098,0.0,0.0,0.0,0.0,5.043875199116301,4.989957790799447,2.005337415672564,0.6931471805599453,3.479043833175939,0.0,2.4145646543567527,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.2479248046875,4.211607462631597
FL2544260,0.0,0.0,0.0,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.9014,5.2889,32.3053,32.761,2.3325,2.8168,23.5739,0.0202,0.0,9.38437770918244,8.728426091704613,1.4306461186903912,0.6585557357903263,4.159025260751988,1.3862943611198906,0.0,0.0,0.6931471805599453,0.0,4.806326027918915,4.830503476743855,1.7965148113119151,0.0,3.880616958079437,0.0,2.15442145501091,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.43798828125,4.046496204413795
FL2550210,0.0,0.0,0.0,21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.3614,1.153,41.694,18.9817,2.937,3.2058,28.3827,0.2844,0.0,10.670581978048157,9.782731351400328,1.1317568872604118,2.145475038534136,3.933682730779185,0.6931471805599453,0.0,0.0,0.0,0.0,3.965697621305848,4.3739194813679,1.2269175488210335,0.6931471805599453,2.1628861486344704,0.0,2.7643864251849224,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.3919677734375,4.526680937738078
FL2550812,0.0,0.0,0.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,18.5496,0.4644,33.0167,18.9695,2.2241,1.481,23.3228,1.972,0.0,8.343077871169383,7.249215057114389,0.8599743163952512,2.123015745395465,3.949584650781536,1.3862943611198906,0.0,0.0,0.0,0.0,,,1.1158298782851743,2.19722457733622,2.1445385006119926,0.0,2.790533006238112,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.9029541015625,4.547123613145795
FL2550908,0.0,0.0,0.0,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,25.8654,0.0016,73.7542,0.104,0.0,0.0,0.2732,0.0016,0.0,8.593413217327646,7.623153068476902,0.6177768735351687,1.118218818307028,2.171234178541068,2.6390573296152584,0.0,0.0,0.6931471805599453,0.0,6.218600119691729,6.644368287117382,0.6178307862504957,0.6931471805599453,2.926280368155664,0.0,3.685042100882681,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.388916015625,4.502421811273165
FL2550908,0.0,0.0,0.0,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,25.8654,0.0016,73.7542,0.104,0.0,0.0,0.2732,0.0016,0.0,8.593413217327646,7.623153068476902,0.6177768735351687,1.118218818307028,2.171234178541068,2.6390573296152584,0.0,0.0,0.6931471805599453,0.0,6.218600119691729,6.644368287117382,0.6178307862504957,0.6931471805599453,2.926280368155664,0.0,3.685042100882681,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.388916015625,4.502421811273165
FL2551004,0.0,0.0,0.0,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,18.5496,0.4644,33.0167,18.9695,2.2241,1.481,23.3228,1.972,0.0,9.474549088242322,8.558335134747413,0.8599743163952512,2.123015745395465,3.949584650781536,1.3862943611198906,0.0,0.0,0.0,0.0,,,1.1158298782851743,2.19722457733622,2.1445385006119926,0.0,2.790533006238112,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.9029541015625,4.547123613145795
FL2551004,1.0,0.0,0.0,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,18.5496,0.4644,33.0167,18.9695,2.2241,1.481,23.3228,1.972,0.0,9.474549088242322,8.558335134747413,0.8599743163952512,2.123015745395465,3.949584650781536,1.3862943611198906,0.0,0.0,0.0,0.0,,,1.1158298782851743,2.19722457733622,2.1445385006119926,0.0,2.790533006238112,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.9029541015625,4.547123613145795
FL2554343,0.0,0.0,0.0,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.5496,0.4644,33.0167,18.9695,2.2241,1.481,23.3228,1.972,0.0,9.652844327519334,8.623353387244627,0.8599743163952512,2.123015745395465,3.949584650781536,1.3862943611198906,0.0,0.0,0.0,0.0,,,1.1158298782851743,2.19722457733622,2.1445385006119926,0.0,2.790533006238112,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.9029541015625,4.547123613145795
FL2554343,0.0,0.0,0.0,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.5496,0.4644,33.0167,18.9695,2.2241,1.481,23.3228,1.972,0.0,9.652844327519334,8.623353387244627,0.8599743163952512,2.123015745395465,3.949584650781536,1.3862943611198906,0.0,0.0,0.0,0.0,,,1.1158298782851743,2.19722457733622,2.1445385006119926,0.0,2.790533006238112,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.9029541015625,4.547123613145795
FL2554447,0.0,0.0,0.0,13,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,18.5496,0.4644,33.0167,18.9695,2.2241,1.481,23.3228,1.972,0.0,11.111761095413756,10.19548529905551,0.8599743163952512,2.123015745395465,3.949584650781536,1.3862943611198906,0.0,0.0,0.0,0.0,,,1.1158298782851743,2.19722457733622,2.1445385006119926,0.0,2.790533006238112,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.9029541015625,4.547123613145795
FL2554471,0.0,0.0,0.0,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,18.5496,0.4644,33.0167,18.9695,2.2241,1.481,23.3228,1.972,0.0,10.779810091963949,9.78374635092358,0.8599743163952512,2.123015745395465,3.949584650781536,1.3862943611198906,0.0,0.0,0.0,0.0,,,1.1158298782851743,2.19722457733622,2.1445385006119926,0.0,2.790533006238112,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.9029541015625,4.547123613145795
FL2554475,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,14.6134,0.5773,57.7241,9.54285,1.4685,1.6029,14.32795,0.143,0.0,9.60177416667137,8.578852571802965,0.3535400352432449,1.15555956910986,2.298516828818092,2.6390573296152584,0.0,0.0,0.6931471805599453,0.0,6.218600119691729,6.6547966425887415,0.9375824460084438,0.6931471805599453,2.958404168287992,0.0,3.650242570499018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.22802734375,4.487542513262262
FL2610203,0.0,0.0,0.0,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.8301,25.9024,20.0582,35.5937,6.1222,3.8336,6.9124,0.7475,0.0,8.832149906002899,8.037866234709618,1.0331844833456545,3.662491843325402,4.361050669285711,1.0986122886681098,0.0,0.0,0.0,0.0,4.605709133747231,4.370912974446056,1.0356724888942357,1.0986122886681098,4.12809521362402,0.0,3.331808003005196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1363.14501953125,4.5575427955352055
FL2614268,0.0,0.0,0.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.8301,25.9024,20.0582,35.5937,6.1222,3.8336,6.9124,0.7475,0.0,8.281723990411392,2.6390573296152584,0.9235046488923498,3.6547020023123498,4.358238425487432,1.0986122886681098,0.0,0.0,0.0,0.0,4.605709133747231,4.370912974446056,0.927151539206901,1.0986122886681098,4.123561882216999,0.0,3.344588228715527,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1363.14501953125,4.561176500302201
