PWSID,pfas_detected,Is Wholesaler,Is Source Water Protected,# of Facilities,PWS Type_Community water system,PWS Type_Non-Transient non-community system,PWS Type_Transient non-community system,Primary Source_Ground water,Primary Source_Ground water purchased,Primary Source_Groundwater under influence of surface water,Primary Source_Surface water,Primary Source_Surface water purchased,Service Area_Municipality,Service Area_Residential Area,Service Area_Institution,Service Area_School,Service Area_Industrial/Agricultural,geochem_U_count,seller_chain_depth,treat_gac,treat_pac,treat_mfl,treat_iex,treat_con,treat_gwd,disinfect_none,disinfect_uv,disinfect_ozone,sdwa_treated,sdwa_filtered,is_purchased,source_water_pct,source_agriculture_pct,source_urban_pct,source_forest_pct,source_grassland_pct,source_shrub_pct,source_wetland_pct,source_barren_pct,source_other_pct,log_Population Served Count,log_Service Connections Count,log_dist_industry_km,log_dist_fuds_km,log_dist_military_km,log_count_industry_in_huc12,log_count_discharge_in_huc12,log_count_manufacturer_in_huc12,log_count_fuds_in_huc12,log_count_military_in_huc12,log_well_top_open_ft,log_well_screen_len_ft,log_dist_wwtp_km,log_count_wwtp_in_huc12,log_dist_airport_km,log_count_airports_in_huc12,log_dist_landfill_km,log_count_landfills_in_huc12,FWT_GU,FWT_GW,FWT_MX,FWT_SW,ROCK_100,ROCK_200,ROCK_300,ROCK_400,ROCK_500,ROCK_600,ROCK_999,ROCK_missing,precip_mm_ann,log_dist_pfas_clustered_km
ME0090760,0.0,0.0,1.0,28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,10.48189705562565,9.565634362837985,1.0142156720293598,2.704865134157436,3.529033419835152,1.0986122886681098,0.0,0.0,0.0,0.0,4.208003868084052,5.820824495087865,0.4745557525929582,1.0986122886681098,3.5761278022910856,0.0,3.6568081231138665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1275.3179931640625,3.353962507402106
ME0090760,0.0,0.0,1.0,28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,10.48189705562565,9.565634362837985,1.0142156720293598,2.704865134157436,3.529033419835152,1.0986122886681098,0.0,0.0,0.0,0.0,,,0.4745557525929582,1.0986122886681098,3.5761278022910856,0.0,3.6568081231138665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1275.3179931640625,3.353962507402106
ME0090760,0.0,0.0,1.0,28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,10.48189705562565,9.565634362837985,1.0142156720293598,2.704865134157436,3.529033419835152,1.0986122886681098,0.0,0.0,0.0,0.0,,,0.4745557525929582,1.0986122886681098,3.5761278022910856,0.0,3.6568081231138665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1275.3179931640625,3.353962507402106
ME0090790,0.0,0.0,1.0,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.2876,3.3847,42.8346,21.4147,0.5984,0.1383,14.9768,0.365,0.0,9.58045460278142,8.664232934065552,0.5738004229273791,1.4665370487960934,0.9142486482399302,3.1780538303479458,5.081404364984463,0.0,1.6094379124341005,1.0986122886681098,,,0.1757164577418188,2.3978952727983707,1.96268298106964,0.0,3.255450733272646,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1233.3349609375,1.0418302745691252
ME0090830,0.0,0.0,1.0,13,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,3.1806,11.7478,20.1442,51.6539,1.6798,0.8736,9.3392,1.381,0.0,10.074116010739036,9.13873695311649,0.6350942491113282,2.4441367372447886,2.2793983460187097,2.3978952727983707,0.0,0.0,0.0,0.0,,,1.4135933303076718,1.3862943611198906,3.942647259291952,0.0,3.5203513290413526,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1209.6439208984375,3.338513140284765
ME0090870,1.0,0.0,1.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0197,13.5387,19.4443,48.7501,0.7502,0.7909,14.477,1.2291,0.0,8.801469470733185,7.885329239273191,0.8097294956398099,2.759706096408768,2.836513773993484,1.3862943611198906,0.0,0.0,0.0,0.0,3.966090242760305,5.185521900870582,0.8547982335618394,1.6094379124341005,3.835567356559828,0.0,3.232222362275597,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1260.699951171875,2.940245990335854
ME0090870,1.0,0.0,1.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0197,13.5387,19.4443,48.7501,0.7502,0.7909,14.477,1.2291,0.0,8.801469470733185,7.885329239273191,0.8097294956398099,2.759706096408768,2.836513773993484,1.3862943611198906,0.0,0.0,0.0,0.0,3.966090242760305,5.185521900870582,0.8547982335618394,1.6094379124341005,3.835567356559828,0.0,3.232222362275597,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1260.699951171875,2.940245990335854
ME0090870,1.0,0.0,1.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0197,13.5387,19.4443,48.7501,0.7502,0.7909,14.477,1.2291,0.0,8.801469470733185,7.885329239273191,0.8097294956398099,2.759706096408768,2.836513773993484,1.3862943611198906,0.0,0.0,0.0,0.0,3.966090242760305,5.185521900870582,0.8547982335618394,1.6094379124341005,3.835567356559828,0.0,3.232222362275597,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1260.699951171875,2.940245990335854
ME0090870,1.0,0.0,1.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0197,13.5387,19.4443,48.7501,0.7502,0.7909,14.477,1.2291,0.0,8.801469470733185,7.885329239273191,0.8097294956398099,2.759706096408768,2.836513773993484,1.3862943611198906,0.0,0.0,0.0,0.0,3.966090242760305,5.185521900870582,0.8547982335618394,1.6094379124341005,3.835567356559828,0.0,3.232222362275597,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1260.699951171875,2.940245990335854
ME0090930,0.0,0.0,1.0,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.8609,11.4841,16.182,50.4784,0.8672,0.5849,8.9921,0.5503,0.0,8.624970783589669,7.708859601047175,0.954241408102629,2.888887323334816,3.2816740826254764,1.3862943611198906,0.0,0.0,0.0,0.0,,,1.1015413281739896,2.3978952727983707,4.179875260214092,0.0,2.9308950411399817,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1230.4969482421875,3.1956481387488966
ME0090930,0.0,0.0,1.0,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.8609,11.4841,16.182,50.4784,0.8672,0.5849,8.9921,0.5503,0.0,8.624970783589669,7.708859601047175,0.954241408102629,2.888887323334816,3.2816740826254764,1.3862943611198906,0.0,0.0,0.0,0.0,,,1.1015413281739896,2.3978952727983707,4.179875260214092,0.0,2.9308950411399817,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1230.4969482421875,3.1956481387488966
ME0090990,0.0,0.0,1.0,8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,,,,,,8.594339400592892,7.678326356506885,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
ME0091200,0.0,0.0,1.0,17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5817,5.4643,20.468,53.2537,0.9649,0.9538,13.8533,0.4604,0.0,8.942330199321866,8.027150106832774,1.1300786554642306,2.7330744660069457,3.0159220807883047,1.3862943611198906,0.0,0.0,0.0,0.0,3.7612001156935615,5.455321115357702,0.6270607954320856,1.6094379124341005,3.0556601821338787,0.0,2.2068998428596376,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1103.5260009765625,5.040144904189375
ME0091210,0.0,0.0,1.0,13,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.9748,4.2996,22.3742,42.8974,0.6241,0.4966,18.635,0.6984,0.0,8.664578178329295,7.748460023899697,1.0189556175839711,2.548374285232114,2.7313564873324445,0.0,0.0,0.0,0.0,0.0,3.7612001156935615,5.455321115357702,0.9921029652351022,0.0,2.7803894671599347,0.0,2.4462697661730823,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1102.1309814453125,5.005503482178742
ME0091300,0.0,0.0,1.0,22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,98.5224,0.0005,0.1426,0.0403,0.043,0.0001,1.059,0.1921,0.0,11.813541037958885,10.897257709680655,1.1760978835598823,0.9215966306643364,3.5752543248717714,0.0,0.0,0.0,0.6931471805599453,0.0,,,1.2933563654606215,0.0,2.3996845801237194,0.0,3.828932658416048,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1253.5260009765625,3.626416111636277
ME0091310,0.0,0.0,1.0,14,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.1143,58.8982,9.0701,20.9336,0.5762,0.3029,7.568,0.5367,0.0,8.720786883485731,7.805882040228621,1.588091694414502,1.6224133659564903,3.365508025920183,0.0,0.0,0.0,0.0,0.0,3.970384901471388,4.945917937524137,0.8689475203636344,0.6931471805599453,1.6160559647356758,0.0,2.426138116872342,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,981.8930053710938,5.844875414918523
ME0091380,0.0,0.0,1.0,16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5176,3.8093,9.0187,76.2775,1.6006,2.5438,3.6462,0.5864,0.0,8.30671904320269,7.390798521735676,0.9752386546984814,4.117751796221719,3.560847199191693,1.3862943611198906,0.0,0.0,0.0,0.0,4.119037174812473,5.691484981173779,1.441870969008631,1.0986122886681098,4.634580433506609,0.0,3.898911423080648,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1215.4129638671875,3.954892821729363
ME0091380,0.0,0.0,1.0,16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5176,3.8093,9.0187,76.2775,1.6006,2.5438,3.6462,0.5864,0.0,8.30671904320269,7.390798521735676,0.9752386546984814,4.117751796221719,3.560847199191693,1.3862943611198906,0.0,0.0,0.0,0.0,4.119037174812473,5.691484981173779,1.441870969008631,1.0986122886681098,4.634580433506609,0.0,3.898911423080648,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1215.4129638671875,3.954892821729363
ME0091410,1.0,0.0,1.0,29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6823,3.265,26.5151,48.3331,2.2806,1.7603,15.6397,0.5239,0.0,9.570040734716605,8.654168646443315,0.9907300776889888,1.8074687629332349,3.375578673711156,1.6094379124341005,0.0,0.0,0.0,0.0,3.3789139422679715,5.102572779111949,1.4031514781863137,1.0986122886681098,3.685333173487277,0.0,3.3061831580584733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1284.7828369140625,3.111994152838436
ME0091410,1.0,0.0,1.0,29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6823,3.265,26.5151,48.3331,2.2806,1.7603,15.6397,0.5239,0.0,9.570040734716605,8.654168646443315,0.9907300776889888,1.8074687629332349,3.375578673711156,1.6094379124341005,0.0,0.0,0.0,0.0,3.3789139422679715,5.102572779111949,1.4031514781863137,1.0986122886681098,3.685333173487277,0.0,3.3061831580584733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1284.7828369140625,3.111994152838436
ME0091410,1.0,0.0,1.0,29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6823,3.265,26.5151,48.3331,2.2806,1.7603,15.6397,0.5239,0.0,9.570040734716605,8.654168646443315,0.9907300776889888,1.8074687629332349,3.375578673711156,1.6094379124341005,0.0,0.0,0.0,0.0,3.3789139422679715,5.102572779111949,1.4031514781863137,1.0986122886681098,3.685333173487277,0.0,3.3061831580584733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1284.7828369140625,3.111994152838436
ME0091410,0.0,0.0,1.0,29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6823,3.265,26.5151,48.3331,2.2806,1.7603,15.6397,0.5239,0.0,9.570040734716605,8.654168646443315,0.9907300776889888,1.8074687629332349,3.375578673711156,1.6094379124341005,0.0,0.0,0.0,0.0,3.3789139422679715,5.102572779111949,1.4031514781863137,1.0986122886681098,3.685333173487277,0.0,3.3061831580584733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1284.7828369140625,3.111994152838436
ME0091410,0.0,0.0,1.0,29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6823,3.265,26.5151,48.3331,2.2806,1.7603,15.6397,0.5239,0.0,9.570040734716605,8.654168646443315,0.9907300776889888,1.8074687629332349,3.375578673711156,1.6094379124341005,0.0,0.0,0.0,0.0,3.3789139422679715,5.102572779111949,1.4031514781863137,1.0986122886681098,3.685333173487277,0.0,3.3061831580584733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1284.7828369140625,3.111994152838436
ME0091410,0.0,0.0,1.0,29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6823,3.265,26.5151,48.3331,2.2806,1.7603,15.6397,0.5239,0.0,9.570040734716605,8.654168646443315,0.9907300776889888,1.8074687629332349,3.375578673711156,1.6094379124341005,0.0,0.0,0.0,0.0,3.3789139422679715,5.102572779111949,1.4031514781863137,1.0986122886681098,3.685333173487277,0.0,3.3061831580584733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1284.7828369140625,3.111994152838436
ME0091450,0.0,0.0,1.0,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,,,,,,8.717027173294824,7.8009820712577405,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
ME0091540,0.0,0.0,1.0,10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.1009,20.7459,10.2939,34.0578,5.6056,3.6253,14.4285,1.142,0.0,7.692113339595466,6.776506992372183,3.3098822111707125,2.961120124636296,3.296188655970834,0.0,0.0,0.0,0.0,0.0,3.837594265562928,4.371889558861155,0.5441249941669167,0.6931471805599453,4.001077294251657,0.0,3.563387090306025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1072.2119140625,5.978610030687405
ME0091550,0.0,0.0,1.0,8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,,,,,,,,,,6.960347729101308,6.045005314036012,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
ME0091670,0.0,0.0,1.0,13,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,0.0,0.0,1.9706,9.5826,22.057,52.3602,0.5059,0.5965,9.9224,3.005,0.0,8.987321812850125,8.071218539969863,0.752971482205611,2.4493917283654727,3.1565237117975826,1.0986122886681098,0.0,0.0,0.0,0.0,4.201370369893488,3.643417057858706,1.2122087952506502,0.6931471805599453,3.047342267786851,0.0,3.533925952111177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1260.8289794921875,3.184706651178046
ME0091670,0.0,0.0,1.0,13,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,0.0,0.0,1.9706,9.5826,22.057,52.3602,0.5059,0.5965,9.9224,3.005,0.0,8.987321812850125,8.071218539969863,0.752971482205611,2.4493917283654727,3.1565237117975826,1.0986122886681098,0.0,0.0,0.0,0.0,4.201370369893488,3.643417057858706,1.2122087952506502,0.6931471805599453,3.047342267786851,0.0,3.533925952111177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1260.8289794921875,3.184706651178046
ME0091670,1.0,0.0,1.0,13,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,0.0,0.0,1.9706,9.5826,22.057,52.3602,0.5059,0.5965,9.9224,3.005,0.0,8.987321812850125,8.071218539969863,0.752971482205611,2.4493917283654727,3.1565237117975826,1.0986122886681098,0.0,0.0,0.0,0.0,4.201370369893488,3.643417057858706,1.2122087952506502,0.6931471805599453,3.047342267786851,0.0,3.533925952111177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1260.8289794921875,3.184706651178046
ME0091670,0.0,0.0,1.0,13,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,0.0,0.0,1.9706,9.5826,22.057,52.3602,0.5059,0.5965,9.9224,3.005,0.0,8.987321812850125,8.071218539969863,0.752971482205611,2.4493917283654727,3.1565237117975826,1.0986122886681098,0.0,0.0,0.0,0.0,4.201370369893488,3.643417057858706,1.2122087952506502,0.6931471805599453,3.047342267786851,0.0,3.533925952111177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1260.8289794921875,3.184706651178046
ME0091680,0.0,0.0,1.0,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,9.523397750759193,8.607216694063826,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
ME0092559,0.0,0.0,0.0,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.852,2.0691,51.9299,31.2913,0.6969,0.1027,11.2883,0.7698,0.0,3.295836866004329,0.6931471805599453,0.4545726822151922,3.178012162813199,3.599304794721142,3.218875824868201,0.0,0.0,0.0,0.0,3.871201010907891,2.6390573296152584,2.102791790288052,1.3862943611198906,3.222911669878659,0.0,2.7490193847896083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1299.718017578125,2.72828410793302
ME0092710,0.0,0.0,0.0,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0788,4.1578,21.3325,24.5013,1.0854,0.143,39.146,1.5553,0.0,3.4339872044851463,2.5649493574615367,0.8630165294146602,0.9415295367377806,3.2803057693840687,3.8501476017100575,4.718498871295094,0.0,0.6931471805599453,0.0,3.430108697979328,2.3978952727983707,1.5536714705280228,1.0986122886681098,3.718066828161267,0.0,4.097208789736743,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1231.6300048828125,1.559890461595487
NH0161020,0.0,0.0,0.0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,8.25608813381491,7.228388451573604,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
NH0161020,0.0,0.0,0.0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,8.25608813381491,7.228388451573604,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
NH0162170,0.0,0.0,0.0,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2708,0.7552,5.8924,88.6095,0.6061,0.8725,2.0035,0.9899,0.0,6.621405651764134,5.8888779583328805,2.432849906152485,2.0520960382843554,3.711836414990469,0.0,0.0,0.0,0.6931471805599453,0.0,4.470368193664302,5.294142020675278,2.71386658642365,0.0,4.485271163209142,0.0,3.773730582779778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1323.593994140625,3.517370232778029
NH0192080,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,8.006700845440367,5.834810737062605,2.137910901410159,3.1685126241252144,2.0220639861830496,0.0,0.0,0.0,0.0,0.0,,,2.6102315443653894,0.0,3.1739495861149805,0.0,3.3088627704593594,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1187.376953125,2.910533797720106
NH0231010,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0233,0.2291,1.9028,85.5082,1.0078,3.4529,7.8581,0.0179,0.0,9.16701524723781,8.183397369998433,2.1774412831864867,3.051185901738958,3.393061037872501,0.0,0.0,0.0,0.0,0.0,4.442651256490317,4.919980925828125,2.1806095309683204,0.0,4.805496185685846,0.0,2.3216325332474743,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1201.199951171875,2.1806095309683204
NH0231010,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0233,0.2291,1.9028,85.5082,1.0078,3.4529,7.8581,0.0179,0.0,9.16701524723781,8.183397369998433,2.1774412831864867,3.051185901738958,3.393061037872501,0.0,0.0,0.0,0.0,0.0,,,2.1806095309683204,0.0,4.805496185685846,0.0,2.3216325332474743,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1201.199951171875,2.1806095309683204
